Time [s],Value,Parity Error,Framing Error
18.7298900000,0xCC,,
18.7310350000,0xAC,,
18.7321850000,0x9C,,
18.7333300000,0x8C,,
18.7344750000,0x8C,,
18.7356200000,0x5C,,
18.7367650000,0x68,,
18.7379100000,0x5C,,
18.7390550000,0xE2,,
18.7402000000,0x7C,,
18.9741350000,0x3C,,
18.9752800000,0x80,,
18.9764250000,0x5C,,
18.9775700000,0xC0,,
18.9787150000,0x5C,,
18.9798600000,0x70,,
18.9810050000,0x5C,,
18.9821500000,0x60,,
18.9832950000,0x5C,,
18.9844400000,0x82,,
18.9855850000,0xCA,,
18.9867300000,0xF8,,
18.9878750000,0xF8,,
18.9890200000,0x8C,,
18.9901650000,0x1C,,
18.9913100000,0x0C,,
18.9924550000,0xCC,,
18.9936000000,0xAC,,
18.9947450000,0x9C,,
18.9958900000,0x8C,,
18.9970350000,0x8C,,
18.9981800000,0x5C,,
18.9993250000,0x78,,
19.0004750000,0x5C,,
19.0016200000,0xE2,,
19.0027650000,0x7C,,
19.2459700000,0x3C,,
19.2471150000,0x80,,
19.2482600000,0x5C,,
19.2494050000,0xC0,,
19.2505500000,0x5C,,
19.2516950000,0x70,,
19.2528400000,0x5C,,
19.2539850000,0x60,,
19.2551300000,0x5C,,
19.2562750000,0x82,,
19.2574200000,0xCA,,
19.2585650000,0xF8,,
19.2597100000,0xF8,,
19.2608550000,0x8C,,
19.2620000000,0x1C,,
19.2631450000,0x0C,,
19.2642900000,0xCC,,
19.2654350000,0xAC,,
19.2665800000,0x9C,,
19.2677250000,0x8C,,
19.2688700000,0x8C,,
19.2700150000,0x5C,,
19.2711600000,0x78,,
19.2723050000,0x5C,,
19.2734500000,0xE2,,
19.2745950000,0x7C,,
19.3367500000,0x3C,,
19.3378950000,0x80,,
19.3390450000,0x5C,,
19.3401900000,0xC0,,
19.3413350000,0x5C,,
19.3424800000,0x70,,
19.3436250000,0x5C,,
19.3447700000,0x60,,
19.3459150000,0x5C,,
19.3470600000,0x82,,
19.3482050000,0xCA,,
19.3493500000,0xF8,,
19.3504950000,0xF8,,
